data/time,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2019.12.11,57.252,52.668,59.64,57.564,50.616,45.792,64.14,49.956,42.78,46.488,41.544,42.048,43.248,46.5,42.804,41.64,45.54,38.004,46.332,48.828,44.004,42.576,57.144,70.176,68.52,76.524,72.204,75.42,108.432,95.724,99.756,102.756,86.88,91.788,79.14,79.632,73.728,75.984,70.656,69.732,68.388,77.916,72.564,76.512,68.088,86.016,66.852,77.556,80.244,71.58,75.168,79.716,95.472,74.988,89.1,86.268,100.296,84.24,79.62,94.98,96.456,85.164,89.688,87.804,86.28,84.828,105.324,124.62,98.52,118.788,125.892,115.296,120.18,132.72,128.352,127.488,144.768,135.84,151.704,138.048,123.564,149.388,130.488,138.336,144.072,163.14,149.652,156.432,150.192,130.932,123.168,133.8,104.34,134.22,106.692,98.88
2019.12.12,93.024,79.716,82.152,73.512,75.708,71.4,70.74,57.456,65.172,66.264,61.488,62.28,66.912,62.424,58.956,59.892,59.856,63.888,59.436,53.484,62.244,67.212,71.076,82.776,94.572,81.48,101.76,100.644,98.232,91.08,80.136,90.624,78.672,76.524,69.564,72.78,66.612,73.356,67.932,58.356,62.172,55.26,66.144,83.928,76.992,69.636,87.036,94.968,77.256,83.376,82.56,88.08,75.492,79.584,83.796,86.676,70.2,77.232,92.496,71.424,68.232,71.46,77.592,83.892,103.932,89.436,92.748,87.78,107.328,127.344,109.548,146.808,131.016,147.54,127.284,127.812,143.652,160.704,132.132,127.332,154.356,151.644,142.104,163.608,163.164,146.532,144.72,156.804,151.212,131.892,134.244,131.88,106.896,106.224,94.932,98.376
2019.12.13,100.968,96.78,83.256,84.192,80.364,78.636,72.144,73.068,72.324,60.924,66.192,59.496,63.552,69.168,67.404,70.44,63.984,50.424,49.764,47.736,43.296,65.592,84.84,77.832,81,104.688,104.964,130.692,108.18,109.908,92.664,103.656,99.192,89.616,89.268,81.96,64.872,74.976,58.512,51.084,54.804,55.44,49.476,47.304,61.224,63.312,76.452,65.628,67.428,75.024,68.712,66.156,81.3,78.504,75.6,97.14,81.672,93.552,69.936,80.124,71.1,69.6,88.404,85.824,85.872,83.976,84.432,95.076,92.064,106.068,103.416,96.072,98.796,103.224,112.188,126.216,126.18,114.708,120.096,128.508,122.652,106.236,122.676,140.184,136.308,133.212,141.228,123.924,112.776,129.024,112.308,113.052,103.368,105.144,79.284,90.588
2019.12.14,90.012,83.7,78.78,74.988,67.332,67.524,56.364,52.02,48.996,49.572,47.508,68.34,69.864,68.388,46.572,45.888,44.568,50.064,39.612,41.844,45.288,42.384,46.524,49.068,70.848,67.896,96.636,115.44,93.372,81.768,102.06,89.232,86.532,74.712,71.448,83.88,104.28,85.632,83.928,63.42,67.56,67.836,95.712,95.46,99.984,86.688,93.84,92.208,100.464,87.732,97.812,114.396,100.872,82.872,74.112,97.92,104.28,78.696,77.376,74.532,76.332,93.78,82.86,96.468,79.656,99.336,116.34,110.892,120.492,115.656,151.476,118.908,107.88,123.324,121.776,129.084,103.308,125.808,136.584,131.28,137.256,126.708,122.268,142.908,124.836,153.252,146.22,181.968,151.908,148.788,162.168,133.68,103.152,108.132,106.032,104.412
2019.12.15,95.676,88.464,74.604,75.18,69.18,80.256,74.616,65.712,47.424,49.62,46.308,51.156,46.152,50.64,60.048,45.648,50.364,46.356,45.708,43.428,47.088,72.204,66.84,63.192,73.692,83.88,80.784,87.876,91.488,86.412,92.076,96.468,71.388,83.568,91.26,85.236,90.252,80.676,82.812,87.156,75.588,65.412,73.992,74.46,66.336,85.8,70.044,78.984,81.324,88.5,110.136,88.26,84.48,97.08,91.776,66.636,73.368,78.972,79.728,83.58,74.88,97.236,100.752,98.076,125.364,93.048,95.232,82.176,95.928,103.956,110.628,102.42,110.952,123.852,112.692,129.432,115.308,115.716,111.624,133.56,132.852,123.42,133.476,122.46,152.796,143.988,150.156,134.94,129.552,122.172,128.904,112.44,88.008,84.624,98.772,87.144
2019.12.16,77.808,55.476,50.64,44.364,43.14,56.82,71.52,53.328,43.116,41.1,38.544,42.768,46.992,40.236,47.028,47.04,49.056,54.948,51.288,39.504,37.92,37.572,50.256,61.548,69.216,65.448,64.344,91.344,81.696,73.932,74.94,69.996,60.6,54.828,62.136,58.38,55.116,54.348,60.828,57.504,45.624,58.08,63.708,53.448,49.428,80.208,79.644,73.524,66.972,72.888,77.04,78.924,86.136,73.62,71.04,64.788,63.768,69.024,61.536,51.528,61.248,56.94,62.148,67.212,78.264,51.024,54.552,56.328,62.148,72.672,97.836,84.144,91.14,83.172,89.088,96.624,96.288,106.8,90.156,112.368,111.42,129.936,142.152,120.54,140.028,162.96,136.728,154.284,115.428,117.84,84.204,76.62,59.148,69.636,77.172,56.232
2019.12.17,53.856,47.976,47.868,40.02,39.972,50.556,53.388,33.876,34.332,30.84,32.088,28.728,37.632,32.46,32.964,38.544,34.32,34.464,34.404,42.168,38.16,41.1,49.092,55.356,55.92,69.756,63.048,74.316,75.516,72.6,92.58,61.452,70.68,60.792,56.868,60.528,55.992,52.668,50.7,52.728,48.636,67.224,73.836,87.852,74.508,89.004,85.236,90.06,91.656,87.732,92.892,82.236,85.644,87.54,78.756,89.196,93.564,82.38,64.824,71.52,74.712,94.416,77.112,88.86,89.088,96.492,96.012,97.236,102.648,122.712,110.112,137.1,109.152,117.588,115.584,114.684,107.172,119.04,158.4,127.224,119.484,132.072,124.596,135,158.82,133.86,136.992,136.26,117.756,134.232,119.484,111.456,105.9,101.304,90.804,84.708
2019.12.18,73.308,72.528,63.888,64.2,51.132,56.088,46.932,48.636,41.364,48.948,35.364,39.564,50.796,64.212,38.04,40.968,54.612,48.168,46.968,47.16,49.452,45.816,49.776,56.832,62.964,65.532,71.388,89.856,92.556,94.296,88.74,72.756,70.668,79.272,64.584,71.064,68.772,54.768,76.296,57.948,89.556,82.596,85.512,87.636,86.004,87.408,96.396,102.3,90.948,109.428,107.196,90.864,94.476,108.624,114.456,100.836,102.504,102.84,99.636,104.352,96.084,119.436,101.46,109.932,127.344,119.172,123.096,110.58,125.4,151.68,142.584,138.84,141.396,144.096,143.028,151.02,175.308,188.244,171.96,173.532,168.768,159.624,145.704,165.492,181.032,195.168,169.284,160.008,156.576,155.376,142.584,117.264,115.284,130.284,135.744,105.624
2019.12.19,104.544,98.76,106.272,93.444,79.116,73.884,68.916,77.46,80.328,66.996,63.912,76.872,71.58,73.152,75.408,74.484,76.608,69.564,70.572,81.108,71.568,95.76,86.556,73.86,82.32,94.656,92.4,110.748,140.16,125.82,127.584,111.792,102.588,101.916,102.876,86.724,100.644,76.776,90.6,88.584,96.432,99.804,92.304,97.704,99.78,111.948,111.204,108.912,95.916,119.1,102.336,113.352,103.692,99.408,100.68,114.732,93.468,105.156,106.956,111.744,111.876,113.868,138.156,101.064,112.068,118.188,121.776,119.292,123.456,137.748,130.932,134.808,123.24,125.772,155.916,146.34,145.452,158.712,160.512,159.456,178.044,165.132,164.88,179.676,194.772,188.928,202.848,177.672,181.068,169.092,150.996,163.68,137.928,134.052,134.688,105.216
2019.12.20,103.092,89.496,92.604,87.9,91.272,82.284,86.1,81.288,84.384,68.82,72.84,72.012,75.06,65.196,61.236,62.82,79.764,69.444,66.444,66.42,69.408,74.58,80.292,74.952,83.412,112.248,115.812,107.484,114.996,122.004,119.328,123.372,95.772,98.196,82.368,76.932,88.884,96.384,78.552,79.812,81.384,90.996,92.916,100.68,89.028,92.652,114.96,115.236,108.336,112.08,115.248,120.24,131.388,120.852,115.596,131.712,118.368,114.492,127.908,109.344,125.688,113.532,109.908,113.988,109.524,123.96,103.512,116.664,135.744,146.676,147.756,152.472,142.224,126.216,147.588,142.08,135.756,149.016,161.7,155.316,150.3,147.204,165.684,177.792,175.068,167.016,159.612,164.484,154.26,150.636,159.192,140.844,140.904,113.532,122.22,99.636
2019.12.21,95.868,97.584,82.188,83.28,75.06,77.796,65.004,66.264,56.964,67.38,62.46,51.348,47.316,57.66,50.484,51.108,55.5,78.696,60.708,51.024,51.432,57.024,61.008,64.404,67.704,75.024,74.58,80.64,96.528,90.42,91.548,88.944,114.828,112.608,95.856,124.284,109.296,100.992,95.616,120.684,96.756,96.144,110.7,108.48,111.564,111.252,129.96,114.84,109.572,124.68,125.268,105.48,112.644,114.852,128.052,121.872,114.936,106.344,138.348,123.24,128.328,129.744,134.52,127.284,125.316,135.096,145.8,140.508,146.052,141.492,166.68,148.956,162.6,158.292,176.82,163.296,158.652,181.788,177.732,162.408,177.156,175.068,154.032,168.372,171.696,162.684,159.912,159.54,170.004,138.372,117.516,114.696,108.276,139.428,103.356,96.216
2019.12.22,89.388,88.272,82.548,77.856,73.152,75.552,92.088,69.276,56.76,62.16,63.312,56.544,74.376,57.012,53.724,56.904,59.028,56.208,61.308,68.28,73.044,57.744,55.752,84.312,76.932,70.644,79.464,95.292,106.44,114.744,93.936,96.72,93.984,103.092,93.504,92.148,94.152,104.652,97.26,98.196,101.496,103.14,103.98,108.84,122.112,130.584,115.86,130.464,134.496,134.736,124.644,113.58,122.196,116.016,127.56,120.36,83.928,119.1,100.26,99.276,109.512,123.804,97.128,90.708,100.944,123.912,124.572,132.504,134.268,151.008,159.996,130.332,135.96,155.004,157.908,142.716,137.364,140.376,157.92,156.852,136.836,138.516,137.52,130.068,179.58,160.176,170.46,149.7,160.956,132.96,149.688,124.584,99.96,102.12,108.852,107.832
2019.12.23,87.936,79.056,74.76,79.188,70.776,62.82,65.148,67.872,64.908,54.732,55.08,55.416,54.912,49.152,50.352,53.244,63.144,47.424,46.224,49.068,52.08,59.136,72.732,75.18,61.416,67.608,107.748,108.24,112.116,102.552,105.588,112.32,97.176,86.964,78.144,91.992,92.652,79.812,81.036,78.756,77.364,90.576,89.7,84.36,93.864,91.176,116.712,102.156,96.9,92.436,100.344,101.436,119.472,102.348,99.348,86.124,93.516,73.644,72.432,87.264,99.732,90.636,101.076,97.524,78.348,84.912,106.896,110.112,109.704,126.78,129.972,125.952,139.164,154.956,138,142.848,154.68,158.748,150.828,140.7,141.024,154.416,147.456,160.272,172.392,149.604,161.22,149.988,137.424,147.3,148.572,130.74,114.516,107.556,95.364,105.864
2019.12.24,92.64,86.376,90.252,77.148,72.276,64.116,69.588,61.116,63.036,61.344,65.736,56.82,71.316,52.224,54.228,54.108,51.72,50.34,56.04,53.808,51.576,63.156,59.112,56.424,74.772,90.216,83.412,87.384,86.736,87.084,115.896,104.82,94.536,80.688,75.012,80.664,86.52,81.312,85.044,84.408,90.504,96.936,95.46,109.956,87.3,95.472,98.412,93.072,105.972,96.456,101.352,103.152,89.34,106.152,86.352,96.42,70.44,88.068,83.616,81.564,90.228,80.52,80.064,80.028,80.832,108.072,97.26,102.864,106.284,128.616,131.7,135.828,121.932,116.292,113.7,129.96,122.268,136.98,138.564,127.596,118.512,119.7,124.608,129.06,161.076,137.28,139.98,137.484,130.74,133.044,136.836,139.14,112.212,93.624,85.14,94.416
2019.12.25,74.196,79.44,74.016,77.052,84.312,68.784,72.648,67.932,67.164,66.9,70.308,73.596,66.384,65.94,67.404,68.712,66.72,69.492,81.924,71.232,71.556,73.38,88.872,86.28,92.544,99.672,119.148,116.184,110.352,115.212,111.804,120.084,84.036,73.632,97.608,83.448,81.72,66.432,73.92,81.48,88.008,82.656,74.136,77.064,81.732,94.356,83.652,70.5,62.316,100.236,97.728,73.836,69.696,66.864,71.88,86.34,84.648,75.216,74.136,85.548,79.188,90.54,88.212,108.864,102.144,109.164,120.624,121.404,122.76,138.588,126.732,131.556,138.048,157.692,155.844,158.088,139.548,134.724,144.552,141.84,145.152,160.872,162.144,137.748,130.956,140.568,137.364,138.948,155.4,145.956,124.26,130.296,118.128,112.596,111.852,89.82
2019.12.26,85.896,95.964,75.816,68.904,68.1,64.344,62.028,55.128,60.78,63.06,54,53.892,60.468,49.068,52.692,56.028,60.492,61.116,61.116,60.84,58.44,82.128,58.296,74.808,81.468,89.604,109.284,99.24,102.48,111.312,132.288,102.912,89.424,87.876,87.672,81.636,83.832,98.952,81.552,96.132,93.66,87.744,94.428,101.772,96.504,95.544,99.6,91.668,115.728,109.812,115.656,116.628,86.568,98.124,93.372,118.92,106.596,95.148,99.624,91.728,101.064,114.336,110.244,92.496,113.148,98.436,119.604,127.548,131.736,145.212,123.432,144.084,158.064,170.172,152.892,149.052,164.124,164.664,183.072,195.168,195.036,189.972,206.424,175.416,173.856,179.208,177.588,196.08,179.784,163.272,160.2,145.908,149.94,132.204,125.244,122.16
2019.12.27,111.096,109.548,98.088,89.028,97.968,94.392,89.616,84.108,89.976,69.9,74.22,72.816,73.572,79.488,77.82,79.872,78.492,81.72,88.572,87.672,88.476,89.508,91.116,83.964,104.676,109.788,107.424,137.1,130.44,142.356,135.612,107.964,100.056,110.808,95.796,81.144,87.12,82.236,83.484,97.128,98.844,96.852,88.068,89.88,90.648,107.328,90.24,87.516,78.3,104.808,105.672,86.796,82.836,89.964,90.924,82.92,117.864,88.368,80.796,106.188,112.668,118.524,114.78,110.232,117.252,126.132,112.68,119.436,115.824,126.696,134.676,117.66,147.288,163.764,140.964,157.5,151.608,153.984,159.612,153.672,181.524,171.588,184.152,160.8,181.764,181.704,173.136,191.856,168.996,157.932,141.54,134.628,162.12,153.6,137.124,117.324
2019.12.28,108.132,113.784,91.464,102.444,92.316,92.88,89.16,79.992,82.968,76.716,80.928,80.052,77.412,82.068,76.596,70.824,75.168,72.864,74.364,74.064,85.86,77.808,95.088,95.76,79.752,89.628,102.408,111.216,123.132,89.88,123.624,107.832,108.072,95.244,104.496,100.308,108.144,111.408,102.216,106.62,97.26,96.06,92.196,103.656,101.244,123.588,107.88,112.896,100.32,103.2,107.412,99.324,101.664,97.944,112.248,109.644,90.636,98.16,106.116,111.516,116.028,69.144,100.752,95.712,122.04,130.788,99.696,92.916,101.052,135.744,139.452,114.252,127.752,143.892,116.292,140.064,140.424,121.92,176.208,150.024,145.14,164.688,147.408,161.436,155.88,163.092,147.672,172.392,152.724,168.216,155.436,130.476,136.848,135.948,136.044,118.236
2019.12.29,116.448,111.564,92.352,80.916,87.42,76.5,80.58,86.412,70.608,67.404,71.712,73.128,67.92,66.636,67.764,71.796,61.86,72.96,66.636,55.86,47.736,54.324,62.268,64.296,69.9,72.072,84.576,89.424,96.384,114.3,109.068,107.796,105.708,100.38,94.98,72.744,87.384,98.844,109.968,90.168,88.992,116.94,93.348,101.796,124.308,117.768,107.22,119.448,114.816,110.928,104.976,126.396,127.62,103.236,102.564,117.888,103.2,95.964,108.876,109.332,105.72,130.872,133.26,133.344,141.852,140.916,147.768,124.908,134.748,136.908,131.124,151.74,146.28,143.064,116.244,110.328,128.304,142.908,144.6,130.356,154.284,148.968,161.196,144.528,136.128,160.26,159.264,142.176,154.092,159.756,150.468,154.044,128.052,136.116,135.612,127.404
2019.12.30,108.216,118.764,94.824,88.848,88.38,85.872,83.04,84.156,84.36,75.036,73.116,78.204,88.896,68.376,86.484,78.036,73.788,81.168,74.196,82.884,78.48,85.176,98.46,94.62,93.084,115.728,130.272,124.752,117.888,113.508,142.104,118.272,109.368,101.22,79.464,79.356,101.016,79.092,104.82,99.264,101.94,80.064,78.72,79.572,86.808,88.128,103.2,95.112,84.588,78.708,88.932,93.024,90.984,101.376,98.976,96.648,90.792,95.328,69.756,75.744,79.104,103.26,117.876,101.124,101.628,96.168,106.488,113.748,117.036,116.844,144.42,128.568,121.404,131.472,152.568,149.532,150.396,169.5,164.04,153.756,133.848,163.536,161.088,145.128,175.8,182.724,178.716,167.784,149.628,174.252,159.888,164.22,166.284,154.272,128.16,132.456
2019.12.31,109.452,118.848,114.708,101.376,104.808,80.916,87.276,90.912,87.216,81.048,76.86,83.088,78.468,61.812,70.692,69.372,83.808,91.608,86.028,83.748,84.492,86.172,83.964,81.684,104.496,114.624,129.768,125.496,134.928,151.752,147.564,134.04,143.928,97.428,102.528,93.3,89.904,112.716,94.716,91.368,96.6,107.544,119.244,117.576,109.116,137.808,121.644,129.504,127.932,121.968,119.652,145.752,141.576,108.84,114.348,116.232,110.124,129.216,138.348,131.76,159.876,129.792,137.448,148.98,149.976,153.624,151.86,148.308,162.72,155.532,183.852,185.244,196.104,201.876,200.712,190.344,190.356,200.196,224.784,209.592,213.48,213.9,210.444,195.792,194.808,183.936,217.956,210.36,214.848,219.168,183.252,169.248,185.964,168.144,162.684,149.976
2020.01.01,151.848,171.552,141.588,134.556,117.468,123.936,110.604,107.484,104.484,95.172,98.952,102.3,92.916,94.56,100.836,93.324,106.572,99.792,97.38,93.756,99.3,102.744,107.136,98.088,105.024,118.152,135.396,138.144,132.288,127.512,115.92,118.236,112.728,118.752,132.78,140.4,119.652,113.544,115.008,120.732,120.264,125.496,138.096,125.124,122.868,132.576,134.856,122.568,145.356,141.684,136.2,125.328,140.616,112.248,122.196,138.768,127.104,129.792,119.4,116.844,121.32,115.32,125.292,127.02,160.728,134.808,159.264,147.108,137.388,160.08,172.008,149.244,177.684,166.392,147.432,148.788,166.212,170.904,188.64,189.828,161.1,159.888,180.9,195.936,176.064,207.768,200.568,201.3,199.44,198.012,171.048,169.584,160.38,151.692,143.28,130.728
2020.01.02,130.032,107.136,114.012,113.496,108.36,101.844,94.272,97.26,86.16,75.684,71.232,76.68,77.952,81.84,77.772,78.588,83.316,95.616,67.908,77.496,69.636,89.988,92.412,69.744,82.116,107.508,113.184,121.08,117.924,135.12,128.964,125.328,118.032,109.392,86.22,86.916,73.44,78.456,95.832,90.072,71.844,94.26,96.588,99.72,96.252,97.32,125.604,114.024,107.568,98.4,125.508,117.96,127.356,124.284,114.276,110.676,131.544,112.668,117.576,124.776,120.132,119.304,139.968,120.756,122.472,125.364,143.22,117.24,102.744,141.636,132.876,121.008,138.876,172.86,170.34,175.596,169.188,165.588,158.736,160.848,162.552,147.216,144.888,159.984,159.312,173.268,178.536,191.916,164.232,159.288,155.568,151.392,150.756,143.064,128.916,126.108
2020.01.03,133.728,93.42,105.024,94.896,85.572,81.192,82.644,70.704,86.484,73.98,65.436,58.404,55.908,51.996,60.552,59.184,48.228,57.552,86.712,71.304,68.22,94.032,83.856,85.776,91.212,109.932,119.256,123.18,130.308,135.816,129.108,99.06,108.36,99.708,103.068,119.664,83.52,72.192,78.528,70.02,76.632,64.428,95.004,98.28,101.292,127.008,101.796,106.416,100.008,119.892,92.076,127.416,105.612,115.092,92.748,119.904,125.82,121.368,115.344,128.628,128.892,129.828,118.212,112.308,130.86,130.056,144.324,120.42,121.452,134.304,135.672,159.084,153.144,141.72,173.664,153.324,151.464,159.06,164.904,181.596,175.188,176.016,202.908,177.984,157.392,165.696,191.244,168.324,176.796,171.708,145.572,143.412,137.472,144.372,134.112,118.248
2020.01.04,96.792,89.484,95.424,90.024,89.436,89.964,81.468,76.644,77.52,75.276,73.812,64.08,87.876,61.56,65.076,59.784,68.34,62.46,79.62,84.876,66.9,68.616,70.752,90.132,94.944,89.292,89.7,96.564,98.724,103.512,101.904,88.656,87.228,84.06,99.048,100.032,109.788,97.392,95.556,97.152,101.532,105.42,101.508,107.352,111.708,121.02,130.74,134.796,129.156,121.92,140.064,136.476,119.46,137.856,134.088,148.224,130.272,115.212,118.212,115.992,116.172,137.316,125.376,132.816,137.124,137.28,135.696,140.124,143.424,148.848,143.58,151.56,159.06,147.288,171.564,183.828,165.696,191.208,166.272,156.528,151.284,182.832,187.584,174.684,192.6,178.164,195.732,185.352,181.932,162.492,159.408,139.956,130.644,124.716,114.012,130.836
2020.01.05,130.008,100.704,92.472,94.332,109.44,88.164,83.808,77.352,76.272,78.444,70.668,71.4,70.296,83.352,72.36,78.468,69.06,71.304,68.64,76.992,79.56,75.192,55.608,64.896,80.34,90.636,74.58,80.94,87.612,87.84,125.268,101.148,72.648,96.672,102.792,109.128,98.748,92.388,107.976,100.944,106.8,110.208,121.32,119.808,120.636,120.156,122.712,133.644,124.776,132.516,132.324,133.536,149.76,121.644,131.352,138.156,145.308,145.152,111.66,132.96,124.224,147.72,136.476,128.52,133.992,122.556,130.368,139.08,137.604,144,165.588,186.768,173.424,192.372,163.188,152.136,148.896,172.98,167.748,167.028,176.136,194.316,170.604,156.216,169.848,183.924,192.516,148.704,151.548,145.188,151.14,135.864,164.22,119.808,109.848,100.644
2020.01.06,102.348,88.404,88.908,79.632,76.656,72.192,76.044,67.068,64.908,57.216,55.992,68.244,57.264,64.512,61.404,61.62,55.164,59.568,70.752,62.508,56.556,66.096,91.236,70.572,72.876,75.972,103.068,92.4,90.864,119.928,106.308,84.876,82.428,75.804,92.4,79.728,74.172,78.444,88.632,76.02,80.304,90.324,80.04,79.572,90.72,88.188,95.136,100.752,95.544,89.04,71.544,98.328,79.2,78.528,75.252,70.164,80.796,75.096,74.04,78.96,92.892,74.856,77.16,74.244,66.12,82.464,79.86,91.38,83.064,105.66,110.4,109.8,123.42,133.404,139.344,119.316,125.376,145.644,135.3,133.26,159.888,145.344,158.292,177.372,172.776,153.432,127.896,130.224,146.352,135.804,131.868,119.772,128.52,126.96,115.956,117.132
2020.01.07,86.436,85.752,78.432,79.368,60.228,63.108,57.084,55.812,48.504,51.252,50.28,55.128,48.768,48.372,49.548,62.544,54.9,58.548,54.912,48.588,53.652,57.72,54.828,58.032,73.2,85.704,99.048,105.204,102.828,95.784,86.676,86.232,71.4,76.62,69.156,57.624,64.068,83.328,65.772,61.116,64.404,71.892,70.056,81.648,77.172,88.368,79.98,89.64,106.488,103.416,93.144,101.832,119.844,119.376,124.896,135.288,88.44,123.024,109.284,118.332,97.632,120.372,130.5,106.656,85.044,129.228,127.764,118.212,132.564,147.852,132.168,135.792,152.292,165.492,164.844,165.672,185.748,188.172,176.964,180.168,166.128,161.28,181.704,200.748,188.412,195.852,207.048,215.172,186.768,171.54,155.892,161.136,177.984,129.672,134.208,112.776
2020.01.08,105.66,104.376,102.6,91.92,80.82,69.708,80.124,89.916,92.412,72.528,84.372,74.952,70.716,75.804,80.352,71.196,59.412,64.296,64.62,82.98,75.72,71.916,71.148,71.58,81.276,103.008,105.828,117.804,107.952,137.34,132.9,115.512,108.468,118.296,88.848,92.22,75.912,80.076,87.3,97.128,85.536,90.456,93.408,90.768,91.404,107.556,115.812,109.248,104.172,111.984,109.008,126.372,100.08,106.836,100.044,91.14,94.656,113.052,96.132,120.252,118.392,108.132,108.432,104.436,113.328,113.436,120.372,120.456,123.492,132.696,139.32,146.772,153.624,143.856,175.128,177.432,189.036,182.28,176.088,173.112,196.416,185.76,182.892,186.948,203.856,164.964,178.848,195.504,190.836,162.204,167.34,168.9,145.464,145.752,151.056,142.164
2020.01.09,136.8,118.008,110.916,118.032,104.568,109.848,96.288,88.284,90.132,84.888,85.704,87.168,77.4,79.968,77.676,94.752,76.008,83.004,78.696,74.028,80.688,76.044,89.652,102.984,99.984,93.744,119.796,123.732,121.212,130.764,116.052,120.348,109.716,95.928,87.876,96.24,95.604,99.264,108.48,111.54,89.472,105.78,96.72,100.62,116.052,116.676,117.96,137.652,137.712,125.964,131.88,134.844,126.204,123.06,126.936,114.384,117.888,115.14,122.364,107.412,122.016,118.02,123.276,119.352,113.268,139.464,130.812,124.968,129.24,141.624,153.924,178.008,178.164,182.628,184.608,199.44,196.308,215.592,201.468,199.86,192.708,210.936,212.136,216.288,189.864,191.712,194.892,167.904,155.796,146.604,180.852,180.828,156.66,139.26,135.9,123.204
2020.01.10,124.632,123.12,112.98,100.416,93.156,97.728,101.328,83.268,84.336,88.932,86.28,79.92,87.648,96.576,72.54,71.412,75.732,67.488,82.356,77.892,80.232,84.132,79.968,92.496,90.66,106.896,113.688,119.748,136.176,170.892,129.9,114.516,95.196,113.916,87.48,88.992,93.348,92.976,85.32,83.028,90.06,94.32,95.772,100.812,106.8,105.804,115.464,126.948,123.96,133.104,134.004,130.176,111.012,143.964,126.864,131.076,127.032,147.516,137.16,153.564,143.976,139.668,138.636,141.768,145.392,146.88,152.028,165.096,149.28,177.42,166.464,179.388,186.492,192.588,172.56,182.232,211.464,198.096,210.924,209.304,221.484,201.996,211.644,190.44,189.996,210.336,183.468,184.728,173.64,176.88,173.76,156.78,165.564,154.224,156.468,133.056
2020.01.11,105.696,127.26,124.956,108.54,85.032,85.26,103.908,95.964,112.668,76.668,69.444,85.188,84.18,79.92,92.064,88.176,78.588,86.256,82.092,79.728,88.284,79.404,65.796,77.328,79.32,82.044,94.188,103.26,114.456,108.9,125.412,121.74,108.708,123.84,127.212,107.916,129.996,115.452,117.912,111.42,108.924,118.5,128.148,134.64,124.752,163.908,131.988,136.428,135.756,124.992,127.572,129.504,154.044,169.02,142.392,133.08,134.184,130.248,129.852,137.712,113.736,141.072,119.208,144.78,132.384,121.584,147.636,149.832,161.712,151.38,161.592,172.932,167.664,170.16,172.62,188.976,175.308,185.508,177.24,191.832,178.536,181.872,203.436,184.704,214.416,216.012,192.216,166.884,180.12,160.236,173.592,173.256,154.68,155.604,128.712,125.184
2020.01.12,131.172,120.984,122.064,118.236,96.576,91.86,88.464,88.284,91.056,90.312,88.416,82.788,85.596,80.484,96.9,81.708,75.3,68.676,70.956,79.236,84.66,74.676,109.536,76.224,92.772,88.92,105.852,114.864,112.152,115.884,110.388,131.988,102.468,120.324,107.904,106.044,125.772,109.764,105.996,87.708,101.688,114.504,110.784,107.952,98.34,114.408,110.652,104.064,117.192,138.48,135.6,124.68,130.812,138.372,135.06,124.896,139.728,121.608,138.948,140.28,127.536,121.656,133.848,135.684,141.576,156.504,143.136,148.284,151.5,172.464,147.132,185.1,176.016,181.92,167.28,182.508,174.888,195.18,194.976,188.82,201.372,211.032,201.036,216.588,204.048,221.892,212.736,190.08,176.184,189.684,164.1,166.668,153.06,156.708,151.308,152.04
2020.01.13,119.976,123.456,103.86,94.62,78.516,87.528,86.112,76.776,94.692,80.028,74.844,85.416,83.064,71.604,75.168,77.004,74.196,68.616,81.132,78.972,82.128,89.04,93.348,97.74,116.22,112.272,128.196,140.4,143.292,154.62,157.812,132.852,96.552,115.992,96,110.604,102.984,114.144,109.5,92.052,103.872,95.244,105.276,103.284,105.36,110.316,111.852,125.712,134.472,111.792,109.08,132.696,115.164,123.732,121.944,116.22,115.44,115.944,117.456,116.916,130.296,133.224,115.344,127.908,130.764,136.836,139.044,152.1,151.524,174.648,170.508,152.352,181.944,199.884,188.064,183.072,175.2,204.012,203.94,216.78,203.772,214.38,200.22,226.908,220.992,220.68,206.112,206.688,211.26,183.276,189.492,183.84,170.7,156.732,161.352,159.288
